DATA_TYPE,CR_NUMBER,STN_NUMBER,SOURCE_ID,D_P_CODE,OBS_YEAR,OBS_MONTH,OBS_DAY,OBS_TIME,Q_DATE_TIME,LONGITUDE (+E),LATITUDE (+N),Q_POS,DEPTH_PRESS,DP_FLAG,    ,Q_    ,BPS$,Q_BPS$,C1PH,Q_C1PH,C2PH,Q_C2PH,DOXY,Q_DOXY,DPDT,Q_DPDT,OTMP,Q_OTMP,PPOX,Q_PPOX,PSAL,Q_PSAL,TEMP,Q_TEMP,TIS$,Q_TIS$
TE,Q490248719,9976,MEDS,P,2019,09,22,0432,1,-52.9230,56.7186,1,4.1000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.3940,1,8.3010,1,NaN,NaN
TE,Q490248719,9976,MEDS,P,2019,09,22,0432,1,-52.9230,56.7186,1,5.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.3940,1,8.3010,1,NaN,NaN
TE,Q490248719,9976,MEDS,P,2019,09,22,0432,1,-52.9230,56.7186,1,6.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.3940,1,8.3010,1,NaN,NaN
TE,Q490248719,9976,MEDS,P,2019,09,22,0432,1,-52.9230,56.7186,1,7.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.3920,1,8.3010,1,NaN,NaN
TE,Q490248719,9976,MEDS,P,2019,09,22,0432,1,-52.9230,56.7186,1,8.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.3930,1,8.3010,1,NaN,NaN
TE,Q490248719,9976,MEDS,P,2019,09,22,0432,1,-52.9230,56.7186,1,9.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.3930,1,8.3000,1,NaN,NaN
TE,Q490247919,9973,MEDS,P,2019,10,09,0517,1,-52.4882,56.9344,1,0.4000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.4790,1,7.3540,1,NaN,NaN
TE,Q490247919,9973,MEDS,P,2019,10,09,0517,1,-52.4882,56.9344,1,1.1000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.4780,1,7.3550,1,NaN,NaN
TE,Q490247919,9973,MEDS,P,2019,10,09,0517,1,-52.4882,56.9344,1,1.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.4790,1,7.3540,1,NaN,NaN
TE,Q490247919,9973,MEDS,P,2019,10,09,0517,1,-52.4882,56.9344,1,2.8000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.4790,1,7.3540,1,NaN,NaN
TE,Q490247919,9973,MEDS,P,2019,10,09,0517,1,-52.4882,56.9344,1,3.8000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.4780,1,7.3550,1,NaN,NaN
TE,Q490247919,9973,MEDS,P,2019,10,09,0517,1,-52.4882,56.9344,1,5.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.4790,1,7.3570,1,NaN,NaN
TE,Q490247919,9973,MEDS,P,2019,10,09,0517,1,-52.4882,56.9344,1,5.8000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.4800,1,7.3570,1,NaN,NaN
TE,Q490247919,9973,MEDS,P,2019,10,09,0517,1,-52.4882,56.9344,1,6.7000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.4780,1,7.3560,1,NaN,NaN
TE,Q490247919,9973,MEDS,P,2019,10,09,0517,1,-52.4882,56.9344,1,8.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.4780,1,7.3570,1,NaN,NaN
TE,Q490247919,9973,MEDS,P,2019,10,09,0517,1,-52.4882,56.9344,1,9.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.4790,1,7.3560,1,NaN,NaN
TE,Q490247919,9973,MEDS,P,2019,10,09,0517,1,-52.4882,56.9344,1,9.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.4780,1,7.3570,1,NaN,NaN
TE,Q490247819,9972,MEDS,P,2019,10,14,0514,1,-52.1284,56.9002,1,0.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5430,1,6.6920,1,NaN,NaN
TE,Q490247819,9972,MEDS,P,2019,10,14,0514,1,-52.1284,56.9002,1,1.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5430,1,6.6980,1,NaN,NaN
TE,Q490247819,9972,MEDS,P,2019,10,14,0514,1,-52.1284,56.9002,1,2.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5420,1,6.6990,1,NaN,NaN
TE,Q490247819,9972,MEDS,P,2019,10,14,0514,1,-52.1284,56.9002,1,4.1000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5410,1,6.7020,1,NaN,NaN
TE,Q490247819,9972,MEDS,P,2019,10,14,0514,1,-52.1284,56.9002,1,5.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5420,1,6.7030,1,NaN,NaN
TE,Q490247819,9972,MEDS,P,2019,10,14,0514,1,-52.1284,56.9002,1,5.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5420,1,6.7020,1,NaN,NaN
TE,Q490247819,9972,MEDS,P,2019,10,14,0514,1,-52.1284,56.9002,1,6.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5420,1,6.7020,1,NaN,NaN
TE,Q490247819,9972,MEDS,P,2019,10,14,0514,1,-52.1284,56.9002,1,7.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5420,1,6.7030,1,NaN,NaN
TE,Q490247819,9972,MEDS,P,2019,10,14,0514,1,-52.1284,56.9002,1,9.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5420,1,6.7020,1,NaN,NaN
TE,Q490247819,9972,MEDS,P,2019,10,14,0514,1,-52.1284,56.9002,1,9.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5420,1,6.7010,1,NaN,NaN
TE,Q490248719,9968,MEDS,P,2019,11,01,0439,1,-52.5904,56.6847,1,0.3000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5300,1,6.8960,1,NaN,NaN
TE,Q490248719,9968,MEDS,P,2019,11,01,0439,1,-52.5904,56.6847,1,1.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5320,1,6.9000,1,NaN,NaN
TE,Q490248719,9968,MEDS,P,2019,11,01,0439,1,-52.5904,56.6847,1,1.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5250,1,6.9080,1,NaN,NaN
TE,Q490248719,9968,MEDS,P,2019,11,01,0439,1,-52.5904,56.6847,1,3.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5250,1,6.9080,1,NaN,NaN
TE,Q490248719,9968,MEDS,P,2019,11,01,0439,1,-52.5904,56.6847,1,4.1000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5250,1,6.9090,1,NaN,NaN
TE,Q490248719,9968,MEDS,P,2019,11,01,0439,1,-52.5904,56.6847,1,5.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5250,1,6.9080,1,NaN,NaN
TE,Q490248719,9968,MEDS,P,2019,11,01,0439,1,-52.5904,56.6847,1,5.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5250,1,6.9080,1,NaN,NaN
TE,Q490248719,9968,MEDS,P,2019,11,01,0439,1,-52.5904,56.6847,1,6.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5260,1,6.9080,1,NaN,NaN
TE,Q490248719,9968,MEDS,P,2019,11,01,0439,1,-52.5904,56.6847,1,7.8000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5250,1,6.9080,1,NaN,NaN
TE,Q490248719,9968,MEDS,P,2019,11,01,0439,1,-52.5904,56.6847,1,9.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5250,1,6.9090,1,NaN,NaN
TE,Q490247819,9966,MEDS,P,2019,11,13,0517,1,-52.0982,56.3711,1,0.4000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.6430,1,5.0550,1,NaN,NaN
TE,Q490247819,9966,MEDS,P,2019,11,13,0517,1,-52.0982,56.3711,1,0.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.6390,1,5.0600,1,NaN,NaN
TE,Q490247819,9966,MEDS,P,2019,11,13,0517,1,-52.0982,56.3711,1,1.8000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.6380,1,5.0610,1,NaN,NaN
TE,Q490247819,9966,MEDS,P,2019,11,13,0517,1,-52.0982,56.3711,1,3.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.6380,1,5.0610,1,NaN,NaN
TE,Q490247819,9966,MEDS,P,2019,11,13,0517,1,-52.0982,56.3711,1,4.1000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.6380,1,5.0600,1,NaN,NaN
TE,Q490247819,9966,MEDS,P,2019,11,13,0517,1,-52.0982,56.3711,1,5.3000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.6390,1,5.0590,1,NaN,NaN
TE,Q490247819,9966,MEDS,P,2019,11,13,0517,1,-52.0982,56.3711,1,6.2000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.6380,1,5.0610,1,NaN,NaN
TE,Q490247819,9966,MEDS,P,2019,11,13,0517,1,-52.0982,56.3711,1,6.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.6380,1,5.0610,1,NaN,NaN
TE,Q490247819,9966,MEDS,P,2019,11,13,0517,1,-52.0982,56.3711,1,8.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.6380,1,5.0620,1,NaN,NaN
TE,Q490247819,9966,MEDS,P,2019,11,13,0517,1,-52.0982,56.3711,1,9.1000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.6380,1,5.0610,1,NaN,NaN
TE,Q490247819,9962,MEDS,P,2019,12,03,0508,1,-52.1454,56.3619,1,0.2000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7170,1,4.4700,1,NaN,NaN
TE,Q490247819,9962,MEDS,P,2019,12,03,0508,1,-52.1454,56.3619,1,1.1000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7170,1,4.4700,1,NaN,NaN
TE,Q490247819,9962,MEDS,P,2019,12,03,0508,1,-52.1454,56.3619,1,2.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7180,1,4.4690,1,NaN,NaN
TE,Q490247819,9962,MEDS,P,2019,12,03,0508,1,-52.1454,56.3619,1,2.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7170,1,4.4690,1,NaN,NaN
TE,Q490247819,9962,MEDS,P,2019,12,03,0508,1,-52.1454,56.3619,1,3.8000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7180,1,4.4680,1,NaN,NaN
TE,Q490247819,9962,MEDS,P,2019,12,03,0508,1,-52.1454,56.3619,1,4.7000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7180,1,4.4690,1,NaN,NaN
TE,Q490247819,9962,MEDS,P,2019,12,03,0508,1,-52.1454,56.3619,1,5.8000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7160,1,4.4710,1,NaN,NaN
TE,Q490247819,9962,MEDS,P,2019,12,03,0508,1,-52.1454,56.3619,1,6.8000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7180,1,4.4750,1,NaN,NaN
TE,Q490247819,9962,MEDS,P,2019,12,03,0508,1,-52.1454,56.3619,1,7.8000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7180,1,4.4740,1,NaN,NaN
TE,Q490247819,9962,MEDS,P,2019,12,03,0508,1,-52.1454,56.3619,1,8.7000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7180,1,4.4730,1,NaN,NaN
TE,Q490247819,9962,MEDS,P,2019,12,03,0508,1,-52.1454,56.3619,1,9.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7170,1,4.4720,1,NaN,NaN
TE,Q490247819,9960,MEDS,P,2019,12,13,0510,1,-52.0157,56.6192,1,0.4000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7120,1,4.1600,1,NaN,NaN
TE,Q490247819,9960,MEDS,P,2019,12,13,0510,1,-52.0157,56.6192,1,1.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7150,1,4.1580,1,NaN,NaN
TE,Q490247819,9960,MEDS,P,2019,12,13,0510,1,-52.0157,56.6192,1,2.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7040,1,4.1670,1,NaN,NaN
TE,Q490247819,9960,MEDS,P,2019,12,13,0510,1,-52.0157,56.6192,1,2.8000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7040,1,4.1700,1,NaN,NaN
TE,Q490247819,9960,MEDS,P,2019,12,13,0510,1,-52.0157,56.6192,1,4.1000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7040,1,4.1700,1,NaN,NaN
TE,Q490247819,9960,MEDS,P,2019,12,13,0510,1,-52.0157,56.6192,1,5.1000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7040,1,4.1680,1,NaN,NaN
TE,Q490247819,9960,MEDS,P,2019,12,13,0510,1,-52.0157,56.6192,1,5.8000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7040,1,4.1680,1,NaN,NaN
TE,Q490247819,9960,MEDS,P,2019,12,13,0510,1,-52.0157,56.6192,1,7.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7030,1,4.1660,1,NaN,NaN
TE,Q490247819,9960,MEDS,P,2019,12,13,0510,1,-52.0157,56.6192,1,8.2000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7030,1,4.1650,1,NaN,NaN
TE,Q490247819,9960,MEDS,P,2019,12,13,0510,1,-52.0157,56.6192,1,9.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7030,1,4.1640,1,NaN,NaN
TE,Q490247819,9960,MEDS,P,2019,12,13,0510,1,-52.0157,56.6192,1,9.8000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7040,1,4.1620,1,NaN,NaN
TE,Q490247820,9998,MEDS,P,2020,01,02,0513,1,-52.1680,56.5163,1,0.4000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7320,1,3.7290,1,NaN,NaN
TE,Q490247820,9998,MEDS,P,2020,01,02,0513,1,-52.1680,56.5163,1,9.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4853.2530,0
TE,Q490247820,9998,MEDS,P,2020,01,02,0513,1,-52.1680,56.5163,1,1.1000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7320,1,3.7290,1,NaN,NaN
TE,Q490247820,9998,MEDS,P,2020,01,02,0513,1,-52.1680,56.5163,1,1.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7300,1,3.7310,1,NaN,NaN
TE,Q490247820,9998,MEDS,P,2020,01,02,0513,1,-52.1680,56.5163,1,2.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7290,1,3.7310,1,NaN,NaN
TE,Q490247820,9998,MEDS,P,2020,01,02,0513,1,-52.1680,56.5163,1,3.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7300,1,3.7290,1,NaN,NaN
TE,Q490247820,9998,MEDS,P,2020,01,02,0513,1,-52.1680,56.5163,1,5.1000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7290,1,3.7310,1,NaN,NaN
TE,Q490247820,9998,MEDS,P,2020,01,02,0513,1,-52.1680,56.5163,1,6.1000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7300,1,3.7310,1,NaN,NaN
TE,Q490247820,9998,MEDS,P,2020,01,02,0513,1,-52.1680,56.5163,1,7.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7300,1,3.7310,1,NaN,NaN
TE,Q490247820,9998,MEDS,P,2020,01,02,0513,1,-52.1680,56.5163,1,8.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7310,1,3.7290,1,NaN,NaN
TE,Q490247820,9998,MEDS,P,2020,01,02,0513,1,-52.1680,56.5163,1,8.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7300,1,3.7300,1,NaN,NaN
TE,Q490247820,9998,MEDS,P,2020,01,02,0513,1,-52.1680,56.5163,1,9.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7300,1,3.7300,1,NaN,NaN
TE,Q490247820,9996,MEDS,P,2020,01,12,0508,1,-52.3482,56.3863,1,0.4000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7130,1,3.4180,1,NaN,NaN
TE,Q490247820,9996,MEDS,P,2020,01,12,0508,1,-52.3482,56.3863,1,1.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7090,1,3.4220,1,NaN,NaN
TE,Q490247820,9996,MEDS,P,2020,01,12,0508,1,-52.3482,56.3863,1,1.7000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7100,1,3.4160,1,NaN,NaN
TE,Q490247820,9996,MEDS,P,2020,01,12,0508,1,-52.3482,56.3863,1,2.8000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7120,1,3.4230,1,NaN,NaN
TE,Q490247820,9996,MEDS,P,2020,01,12,0508,1,-52.3482,56.3863,1,3.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7170,1,3.4250,1,NaN,NaN
TE,Q490247820,9996,MEDS,P,2020,01,12,0508,1,-52.3482,56.3863,1,4.8000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7110,1,3.4210,1,NaN,NaN
TE,Q490247820,9996,MEDS,P,2020,01,12,0508,1,-52.3482,56.3863,1,6.1000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7110,1,3.4390,1,NaN,NaN
TE,Q490247820,9996,MEDS,P,2020,01,12,0508,1,-52.3482,56.3863,1,7.1000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7050,1,3.4470,1,NaN,NaN
TE,Q490247820,9996,MEDS,P,2020,01,12,0508,1,-52.3482,56.3863,1,8.1000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7130,1,3.4570,1,NaN,NaN
TE,Q490247820,9996,MEDS,P,2020,01,12,0508,1,-52.3482,56.3863,1,9.1000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7020,1,3.4550,1,NaN,NaN
TE,Q490247820,9994,MEDS,P,2020,01,22,0513,1,-52.7274,56.3782,1,0.4000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7250,1,3.0450,1,NaN,NaN
TE,Q490247820,9994,MEDS,P,2020,01,22,0513,1,-52.7274,56.3782,1,1.4000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7260,1,3.0440,1,NaN,NaN
TE,Q490247820,9994,MEDS,P,2020,01,22,0513,1,-52.7274,56.3782,1,2.1000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7260,1,3.0450,1,NaN,NaN
TE,Q490247820,9994,MEDS,P,2020,01,22,0513,1,-52.7274,56.3782,1,3.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7250,1,3.0420,1,NaN,NaN
TE,Q490247820,9994,MEDS,P,2020,01,22,0513,1,-52.7274,56.3782,1,3.8000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7260,1,3.0440,1,NaN,NaN
TE,Q490247820,9994,MEDS,P,2020,01,22,0513,1,-52.7274,56.3782,1,4.8000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7250,1,3.0530,1,NaN,NaN
TE,Q490247820,9994,MEDS,P,2020,01,22,0513,1,-52.7274,56.3782,1,5.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7250,1,3.0540,1,NaN,NaN
TE,Q490247820,9994,MEDS,P,2020,01,22,0513,1,-52.7274,56.3782,1,6.9000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7250,1,3.0470,1,NaN,NaN
TE,Q490247820,9994,MEDS,P,2020,01,22,0513,1,-52.7274,56.3782,1,8.0000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.7250,1,3.0560,1,NaN,NaN
